Subject_Name,Evaluation_Name,Student_Name,Final_Grade
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,3.8
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,6.6
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,3.4
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,6.4
Mathematics,Segundo Parcial,Ej6,3.1
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,3.6
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,7.3
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,6.5
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,3.9
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,3.2
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,3.8
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,6.3
Mathematics,Segundo Parcial,Ej6,3.9
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,6.7
Mathematics,Segundo Parcial,Ej6,3.8
Mathematics,Segundo Parcial,Ej6,3.6
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,3.0
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,3.6
Mathematics,Segundo Parcial,Ej6,3.9
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,3.1
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,6.3
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,6.7
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,6.6
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,6.5
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,3.7
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,3.5
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,6.3
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,3.9
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,6.5
Mathematics,Segundo Parcial,Ej6,6.8
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,7.2
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,3.8
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,6.8
Mathematics,Segundo Parcial,Ej6,3.2
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,3.2
Mathematics,Segundo Parcial,Ej6,3.4
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,3.1
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,7.0
Mathematics,Segundo Parcial,Ej6,3.9
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,3.7
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,3.8
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,6.4
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,6.3
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,6.3
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,7.1
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,6.9
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,3.0
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,6.9
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,3.1
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,6.9
Mathematics,Segundo Parcial,Ej6,3.6
Mathematics,Segundo Parcial,Ej6,6.5
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,6.6
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,3.8
Mathematics,Segundo Parcial,Ej6,3.2
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,6.2
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,3.0
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,5.8
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,6.5
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,3.4
Mathematics,Segundo Parcial,Ej6,6.3
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,4.0
Mathematics,Segundo Parcial,Ej6,6.4
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,7.4
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,5.3
Mathematics,Segundo Parcial,Ej6,6.1
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,7.0
Mathematics,Segundo Parcial,Ej6,3.7
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,5.0
Mathematics,Segundo Parcial,Ej6,4.4
Mathematics,Segundo Parcial,Ej6,5.5
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,6.6
Mathematics,Segundo Parcial,Ej6,5.9
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,6.8
Mathematics,Segundo Parcial,Ej6,4.5
Mathematics,Segundo Parcial,Ej6,6.4
Mathematics,Segundo Parcial,Ej6,7.4
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,3.0
Mathematics,Segundo Parcial,Ej6,4.2
Mathematics,Segundo Parcial,Ej6,5.2
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,5.4
Mathematics,Segundo Parcial,Ej6,4.3
Mathematics,Segundo Parcial,Ej6,5.6
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,4.7
Mathematics,Segundo Parcial,Ej6,6.6
Mathematics,Segundo Parcial,Ej6,3.5
Mathematics,Segundo Parcial,Ej6,5.7
Mathematics,Segundo Parcial,Ej6,3.5
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,Segundo Parcial,Ej6,4.9
Mathematics,Segundo Parcial,Ej6,6.0
Mathematics,Segundo Parcial,Ej6,4.8
Mathematics,Segundo Parcial,Ej6,3.9
Mathematics,Segundo Parcial,Ej6,4.1
Mathematics,Segundo Parcial,Ej6,5.1
Mathematics,Segundo Parcial,Ej6,4.6
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,7.6
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,2.8
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,3.0
Mathematics,TP1,Ej5,2.4
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,8.6
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,2.6
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,7.2
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,2.8
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,7.6
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,7.2
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,7.6
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,7.6
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,7.4
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,8.6
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,1.8
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,2.4
Mathematics,TP1,Ej5,2.4
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,2.2
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,8.0
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,7.2
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,2.8
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,2.6
Mathematics,TP1,Ej5,2.6
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,3.0
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,2.2
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,7.4
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,4.4
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,7.2
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,2.4
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,3.0
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,3.2
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,2.0
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,7.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,7.8
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,7.0
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,2.4
Mathematics,TP1,Ej5,7.8
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.2
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,3.0
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,4.6
Mathematics,TP1,Ej5,8.0
Mathematics,TP1,Ej5,2.6
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,4.8
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,3.4
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,3.8
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,4.0
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,3.6
Mathematics,TP1,Ej5,5.8
Mathematics,TP1,Ej5,5.6
Mathematics,TP1,Ej5,6.6
Mathematics,TP1,Ej5,7.4
Mathematics,TP1,Ej5,5.4
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,6.0
Mathematics,TP1,Ej5,2.8
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,7.4
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.0
Mathematics,TP1,Ej5,8.0
Mathematics,TP1,Ej5,6.8
Mathematics,TP1,Ej5,6.2
Mathematics,TP1,Ej5,6.4
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,5.2
Mathematics,TP1,Ej5,3.2
